date,location,admission_count,disease_severity,is_weekend,is_holiday,year,month,day,day_of_week,day_of_year,week_of_year,quarter,population,admissions_per_100k
2017-12-26,Ludhiana South,2,1.5,0,0,2017,12,26,1,360,52,4,500000.0,0.39999999999999997
2017-12-26,Punjab Urban,6,1.5,0,0,2017,12,26,1,360,52,4,500000.0,1.2
2017-12-27,Ludhiana Central,5,1.5,0,0,2017,12,27,2,361,52,4,500000.0,1.0
2017-12-27,Ludhiana South,5,1.5,0,0,2017,12,27,2,361,52,4,500000.0,1.0
2017-12-27,Punjab Urban,3,1.5,0,0,2017,12,27,2,361,52,4,500000.0,0.6
2017-12-28,Ludhiana Central,3,1.5,0,0,2017,12,28,3,362,52,4,500000.0,0.6
2017-12-28,Ludhiana South,4,1.5,0,0,2017,12,28,3,362,52,4,500000.0,0.7999999999999999
2017-12-28,Punjab Urban,6,1.5,0,0,2017,12,28,3,362,52,4,500000.0,1.2
2017-12-29,Ludhiana Central,3,1.5,0,0,2017,12,29,4,363,52,4,500000.0,0.6
2017-12-29,Ludhiana South,2,1.4827586206896552,0,0,2017,12,29,4,363,52,4,500000.0,0.39999999999999997
2017-12-29,Punjab Urban,4,1.5,0,0,2017,12,29,4,363,52,4,500000.0,0.7999999999999999
2017-12-30,Ludhiana Central,3,1.5,1,0,2017,12,30,5,364,52,4,500000.0,0.6
2017-12-30,Ludhiana South,5,1.5,1,0,2017,12,30,5,364,52,4,500000.0,1.0
2017-12-30,Punjab Urban,5,1.5,1,0,2017,12,30,5,364,52,4,500000.0,1.0
2017-12-31,Ludhiana Central,4,1.5,1,0,2017,12,31,6,365,52,4,500000.0,0.7999999999999999
2017-12-31,Ludhiana South,3,1.5,1,0,2017,12,31,6,365,52,4,500000.0,0.6
2017-12-31,Punjab Urban,6,1.5,1,0,2017,12,31,6,365,52,4,500000.0,1.2
2018-01-01,Ludhiana Central,4,1.3703703703703705,0,0,2018,1,1,0,1,1,1,500000.0,0.7999999999999999
2018-01-01,Ludhiana South,8,1.3928571428571428,0,0,2018,1,1,0,1,1,1,500000.0,1.5999999999999999
2018-01-01,Punjab Urban,5,1.4482758620689655,0,0,2018,1,1,0,1,1,1,500000.0,1.0
2018-01-02,Ludhiana Central,7,1.4482758620689655,0,0,2018,1,2,1,2,1,1,500000.0,1.4
2018-01-02,Ludhiana South,0,1.4074074074074074,0,0,2018,1,2,1,2,1,1,500000.0,0.0
2018-01-02,Punjab Urban,6,1.4827586206896552,0,0,2018,1,2,1,2,1,1,500000.0,1.2
2018-01-03,Ludhiana Central,8,1.4482758620689655,0,0,2018,1,3,2,3,1,1,500000.0,1.5999999999999999
2018-01-03,Ludhiana South,7,1.4827586206896552,0,0,2018,1,3,2,3,1,1,500000.0,1.4
2018-01-03,Punjab Urban,12,1.5,0,0,2018,1,3,2,3,1,1,500000.0,2.4
2018-01-04,Ludhiana Central,11,1.5,0,0,2018,1,4,3,4,1,1,500000.0,2.1999999999999997
2018-01-04,Ludhiana South,5,1.4482758620689655,0,0,2018,1,4,3,4,1,1,500000.0,1.0
2018-01-04,Punjab Urban,4,1.3703703703703705,0,0,2018,1,4,3,4,1,1,500000.0,0.7999999999999999
2018-01-05,Ludhiana Central,3,1.4074074074074074,0,0,2018,1,5,4,5,1,1,500000.0,0.6
2018-01-05,Ludhiana South,9,1.4482758620689655,0,0,2018,1,5,4,5,1,1,500000.0,1.8
2018-01-05,Punjab Urban,11,1.5,0,0,2018,1,5,4,5,1,1,500000.0,2.1999999999999997
2018-01-06,Ludhiana Central,5,1.5,1,0,2018,1,6,5,6,1,1,500000.0,1.0
2018-01-06,Ludhiana South,9,1.5,1,0,2018,1,6,5,6,1,1,500000.0,1.8
2018-01-06,Punjab Urban,6,1.4827586206896552,1,0,2018,1,6,5,6,1,1,500000.0,1.2
2018-01-07,Ludhiana Central,4,1.3928571428571428,1,0,2018,1,7,6,7,1,1,500000.0,0.7999999999999999
2018-01-07,Ludhiana South,8,1.5,1,0,2018,1,7,6,7,1,1,500000.0,1.5999999999999999
2018-01-07,Punjab Urban,5,1.5,1,0,2018,1,7,6,7,1,1,500000.0,1.0
2018-01-08,Ludhiana Central,6,1.4827586206896552,0,0,2018,1,8,0,8,2,1,500000.0,1.2
2018-01-08,Ludhiana South,4,1.5,0,0,2018,1,8,0,8,2,1,500000.0,0.7999999999999999
2018-01-08,Punjab Urban,7,1.4482758620689655,0,0,2018,1,8,0,8,2,1,500000.0,1.4
2018-01-09,Ludhiana Central,3,1.4285714285714286,0,0,2018,1,9,1,9,2,1,500000.0,0.6
2018-01-09,Ludhiana South,6,1.4285714285714286,0,0,2018,1,9,1,9,2,1,500000.0,1.2
2018-01-09,Punjab Urban,7,1.3928571428571428,0,0,2018,1,9,1,9,2,1,500000.0,1.4
2018-01-10,Ludhiana Central,4,1.4482758620689655,0,0,2018,1,10,2,10,2,1,500000.0,0.7999999999999999
2018-01-10,Ludhiana South,5,1.5,0,0,2018,1,10,2,10,2,1,500000.0,1.0
2018-01-10,Punjab Urban,2,1.3333333333333333,0,0,2018,1,10,2,10,2,1,500000.0,0.39999999999999997
2018-01-11,Ludhiana Central,5,1.5,0,0,2018,1,11,3,11,2,1,500000.0,1.0
2018-01-11,Ludhiana South,3,1.4482758620689655,0,0,2018,1,11,3,11,2,1,500000.0,0.6
2018-01-11,Punjab Urban,5,1.5,0,0,2018,1,11,3,11,2,1,500000.0,1.0
2018-01-12,Ludhiana Central,6,1.4827586206896552,0,0,2018,1,12,4,12,2,1,500000.0,1.2
2018-01-12,Ludhiana South,8,1.4827586206896552,0,0,2018,1,12,4,12,2,1,500000.0,1.5999999999999999
2018-01-12,Punjab Urban,9,1.4827586206896552,0,0,2018,1,12,4,12,2,1,500000.0,1.8
2018-01-13,Ludhiana Central,3,1.4827586206896552,1,0,2018,1,13,5,13,2,1,500000.0,0.6
2018-01-13,Ludhiana South,5,1.4482758620689655,1,0,2018,1,13,5,13,2,1,500000.0,1.0
2018-01-13,Punjab Urban,3,1.4827586206896552,1,0,2018,1,13,5,13,2,1,500000.0,0.6
2018-01-14,Ludhiana Central,2,1.5,1,0,2018,1,14,6,14,2,1,500000.0,0.39999999999999997
2018-01-14,Ludhiana South,4,1.5,1,0,2018,1,14,6,14,2,1,500000.0,0.7999999999999999
2018-01-14,Punjab Urban,8,1.5,1,0,2018,1,14,6,14,2,1,500000.0,1.5999999999999999
2018-01-15,Ludhiana Central,7,1.4827586206896552,0,0,2018,1,15,0,15,3,1,500000.0,1.4
2018-01-15,Ludhiana South,5,1.4827586206896552,0,0,2018,1,15,0,15,3,1,500000.0,1.0
2018-01-15,Punjab Urban,6,1.5,0,0,2018,1,15,0,15,3,1,500000.0,1.2
2018-01-16,Ludhiana Central,8,1.5,0,0,2018,1,16,1,16,3,1,500000.0,1.5999999999999999
2018-01-16,Ludhiana South,6,1.5,0,0,2018,1,16,1,16,3,1,500000.0,1.2
2018-01-16,Punjab Urban,10,1.4482758620689655,0,0,2018,1,16,1,16,3,1,500000.0,2.0
2018-01-17,Ludhiana Central,2,1.4482758620689655,0,0,2018,1,17,2,17,3,1,500000.0,0.39999999999999997
2018-01-17,Ludhiana South,10,1.4482758620689655,0,0,2018,1,17,2,17,3,1,500000.0,2.0
2018-01-17,Punjab Urban,3,1.5,0,0,2018,1,17,2,17,3,1,500000.0,0.6
2018-01-18,Ludhiana Central,3,1.5,0,0,2018,1,18,3,18,3,1,500000.0,0.6
2018-01-18,Ludhiana South,2,1.4482758620689655,0,0,2018,1,18,3,18,3,1,500000.0,0.39999999999999997
2018-01-18,Punjab Urban,8,1.5,0,0,2018,1,18,3,18,3,1,500000.0,1.5999999999999999
2018-01-19,Ludhiana Central,2,1.5,0,0,2018,1,19,4,19,3,1,500000.0,0.39999999999999997
2018-01-19,Ludhiana South,2,1.5,0,0,2018,1,19,4,19,3,1,500000.0,0.39999999999999997
2018-01-19,Punjab Urban,6,1.5,0,0,2018,1,19,4,19,3,1,500000.0,1.2
2018-01-20,Ludhiana Central,10,1.5,1,0,2018,1,20,5,20,3,1,500000.0,2.0
2018-01-20,Ludhiana South,6,1.5,1,0,2018,1,20,5,20,3,1,500000.0,1.2
2018-01-20,Punjab Urban,4,1.4827586206896552,1,0,2018,1,20,5,20,3,1,500000.0,0.7999999999999999
2018-01-21,Ludhiana Central,3,1.5,1,0,2018,1,21,6,21,3,1,500000.0,0.6
2018-01-21,Ludhiana South,3,1.5,1,0,2018,1,21,6,21,3,1,500000.0,0.6
2018-01-21,Punjab Urban,0,1.5,1,0,2018,1,21,6,21,3,1,500000.0,0.0
2018-01-22,Ludhiana Central,9,1.5,0,0,2018,1,22,0,22,4,1,500000.0,1.8
2018-01-22,Ludhiana South,5,1.5,0,0,2018,1,22,0,22,4,1,500000.0,1.0
2018-01-22,Punjab Urban,2,1.5,0,0,2018,1,22,0,22,4,1,500000.0,0.39999999999999997
2018-01-23,Ludhiana Central,2,1.5,0,0,2018,1,23,1,23,4,1,500000.0,0.39999999999999997
2018-01-23,Ludhiana South,5,1.5,0,0,2018,1,23,1,23,4,1,500000.0,1.0
2018-01-23,Punjab Urban,4,1.5,0,0,2018,1,23,1,23,4,1,500000.0,0.7999999999999999
2018-01-24,Ludhiana Central,3,1.5,0,0,2018,1,24,2,24,4,1,500000.0,0.6
2018-01-24,Ludhiana South,1,1.5,0,0,2018,1,24,2,24,4,1,500000.0,0.19999999999999998
2018-01-24,Punjab Urban,1,1.5,0,0,2018,1,24,2,24,4,1,500000.0,0.19999999999999998
2018-01-25,Ludhiana Central,3,1.5,0,0,2018,1,25,3,25,4,1,500000.0,0.6
2018-01-25,Ludhiana South,5,1.5,0,0,2018,1,25,3,25,4,1,500000.0,1.0
2018-01-25,Punjab Urban,3,1.5,0,0,2018,1,25,3,25,4,1,500000.0,0.6
2018-01-26,Ludhiana Central,3,1.5,0,0,2018,1,26,4,26,4,1,500000.0,0.6
2018-01-26,Ludhiana South,4,1.5,0,0,2018,1,26,4,26,4,1,500000.0,0.7999999999999999
2018-01-26,Punjab Urban,6,1.5,0,0,2018,1,26,4,26,4,1,500000.0,1.2
2018-01-27,Ludhiana Central,3,1.5,1,0,2018,1,27,5,27,4,1,500000.0,0.6
2018-01-27,Ludhiana South,2,1.5,1,0,2018,1,27,5,27,4,1,500000.0,0.39999999999999997
2018-01-27,Punjab Urban,0,1.5,1,0,2018,1,27,5,27,4,1,500000.0,0.0
2018-01-28,Ludhiana Central,1,1.5,1,0,2018,1,28,6,28,4,1,500000.0,0.19999999999999998
2018-01-28,Ludhiana South,0,1.5,1,0,2018,1,28,6,28,4,1,500000.0,0.0
2018-01-28,Punjab Urban,4,1.5,1,0,2018,1,28,6,28,4,1,500000.0,0.7999999999999999
2018-01-29,Ludhiana Central,1,1.5,0,0,2018,1,29,0,29,5,1,500000.0,0.19999999999999998
2018-01-29,Ludhiana South,8,1.5,0,0,2018,1,29,0,29,5,1,500000.0,1.5999999999999999
2018-01-29,Punjab Urban,3,1.5,0,0,2018,1,29,0,29,5,1,500000.0,0.6
2018-01-30,Ludhiana Central,5,1.5,0,0,2018,1,30,1,30,5,1,500000.0,1.0
2018-01-30,Ludhiana South,3,1.5,0,0,2018,1,30,1,30,5,1,500000.0,0.6
2018-01-30,Punjab Urban,1,1.5,0,0,2018,1,30,1,30,5,1,500000.0,0.19999999999999998
2018-01-31,Ludhiana Central,3,1.5,0,0,2018,1,31,2,31,5,1,500000.0,0.6
2018-01-31,Ludhiana South,3,1.5,0,0,2018,1,31,2,31,5,1,500000.0,0.6
2018-01-31,Punjab Urban,0,1.5,0,0,2018,1,31,2,31,5,1,500000.0,0.0
2018-02-01,Ludhiana Central,12,1.5,0,0,2018,2,1,3,32,5,1,500000.0,2.4
2018-02-01,Ludhiana South,11,1.5,0,0,2018,2,1,3,32,5,1,500000.0,2.1999999999999997
2018-02-01,Punjab Urban,5,1.4642857142857142,0,0,2018,2,1,3,32,5,1,500000.0,1.0
2018-02-02,Ludhiana Central,6,1.5,0,0,2018,2,2,4,33,5,1,500000.0,1.2
2018-02-02,Ludhiana South,7,1.5,0,0,2018,2,2,4,33,5,1,500000.0,1.4
2018-02-02,Punjab Urban,2,1.4482758620689655,0,0,2018,2,2,4,33,5,1,500000.0,0.39999999999999997
2018-02-03,Ludhiana Central,7,1.5,1,0,2018,2,3,5,34,5,1,500000.0,1.4
2018-02-03,Ludhiana South,4,1.4827586206896552,1,0,2018,2,3,5,34,5,1,500000.0,0.7999999999999999
2018-02-03,Punjab Urban,7,1.5,1,0,2018,2,3,5,34,5,1,500000.0,1.4
2018-02-04,Ludhiana Central,0,1.5,1,0,2018,2,4,6,35,5,1,500000.0,0.0
2018-02-04,Ludhiana South,4,1.5,1,0,2018,2,4,6,35,5,1,500000.0,0.7999999999999999
2018-02-04,Punjab Urban,3,1.5,1,0,2018,2,4,6,35,5,1,500000.0,0.6
2018-02-05,Ludhiana Central,4,1.5,0,0,2018,2,5,0,36,6,1,500000.0,0.7999999999999999
2018-02-05,Ludhiana South,9,1.5,0,0,2018,2,5,0,36,6,1,500000.0,1.8
2018-02-05,Punjab Urban,6,1.5,0,0,2018,2,5,0,36,6,1,500000.0,1.2
2018-02-06,Ludhiana Central,4,1.5,0,0,2018,2,6,1,37,6,1,500000.0,0.7999999999999999
2018-02-06,Ludhiana South,3,1.5,0,0,2018,2,6,1,37,6,1,500000.0,0.6
2018-02-06,Punjab Urban,1,1.5,0,0,2018,2,6,1,37,6,1,500000.0,0.19999999999999998
2018-02-07,Ludhiana Central,7,1.5,0,0,2018,2,7,2,38,6,1,500000.0,1.4
2018-02-07,Ludhiana South,3,1.4482758620689655,0,0,2018,2,7,2,38,6,1,500000.0,0.6
2018-02-07,Punjab Urban,5,1.4482758620689655,0,0,2018,2,7,2,38,6,1,500000.0,1.0
2018-02-08,Ludhiana Central,7,1.5,0,0,2018,2,8,3,39,6,1,500000.0,1.4
2018-02-08,Ludhiana South,8,1.5,0,0,2018,2,8,3,39,6,1,500000.0,1.5999999999999999
2018-02-08,Punjab Urban,6,1.5,0,0,2018,2,8,3,39,6,1,500000.0,1.2
2018-02-09,Ludhiana Central,6,1.4482758620689655,0,0,2018,2,9,4,40,6,1,500000.0,1.2
2018-02-09,Ludhiana South,6,1.5,0,0,2018,2,9,4,40,6,1,500000.0,1.2
2018-02-09,Punjab Urban,4,1.4482758620689655,0,0,2018,2,9,4,40,6,1,500000.0,0.7999999999999999
2018-02-10,Ludhiana Central,4,1.5,1,0,2018,2,10,5,41,6,1,500000.0,0.7999999999999999
2018-02-10,Ludhiana South,8,1.5,1,0,2018,2,10,5,41,6,1,500000.0,1.5999999999999999
2018-02-10,Punjab Urban,3,1.5,1,0,2018,2,10,5,41,6,1,500000.0,0.6
2018-02-11,Ludhiana Central,9,1.5,1,0,2018,2,11,6,42,6,1,500000.0,1.8
2018-02-11,Ludhiana South,5,1.4482758620689655,1,0,2018,2,11,6,42,6,1,500000.0,1.0
2018-02-11,Punjab Urban,7,1.5,1,0,2018,2,11,6,42,6,1,500000.0,1.4
2018-02-12,Ludhiana Central,5,1.5,0,0,2018,2,12,0,43,7,1,500000.0,1.0
2018-02-12,Ludhiana South,7,1.4482758620689655,0,0,2018,2,12,0,43,7,1,500000.0,1.4
2018-02-12,Punjab Urban,4,1.5,0,0,2018,2,12,0,43,7,1,500000.0,0.7999999999999999
2018-02-13,Ludhiana Central,3,1.4482758620689655,0,0,2018,2,13,1,44,7,1,500000.0,0.6
2018-02-13,Ludhiana South,8,1.5,0,0,2018,2,13,1,44,7,1,500000.0,1.5999999999999999
2018-02-13,Punjab Urban,5,1.5,0,0,2018,2,13,1,44,7,1,500000.0,1.0
2018-02-14,Ludhiana Central,7,1.5,0,0,2018,2,14,2,45,7,1,500000.0,1.4
2018-02-14,Ludhiana South,8,1.4827586206896552,0,0,2018,2,14,2,45,7,1,500000.0,1.5999999999999999
2018-02-14,Punjab Urban,7,1.5,0,0,2018,2,14,2,45,7,1,500000.0,1.4
2018-02-15,Ludhiana Central,2,1.4285714285714286,0,0,2018,2,15,3,46,7,1,500000.0,0.39999999999999997
2018-02-15,Ludhiana South,3,1.5,0,0,2018,2,15,3,46,7,1,500000.0,0.6
2018-02-15,Punjab Urban,9,1.5,0,0,2018,2,15,3,46,7,1,500000.0,1.8
2018-02-16,Ludhiana Central,7,1.4827586206896552,0,0,2018,2,16,4,47,7,1,500000.0,1.4
2018-02-16,Ludhiana South,5,1.4482758620689655,0,0,2018,2,16,4,47,7,1,500000.0,1.0
2018-02-16,Punjab Urban,5,1.5,0,0,2018,2,16,4,47,7,1,500000.0,1.0
2018-02-17,Ludhiana Central,5,1.5,1,0,2018,2,17,5,48,7,1,500000.0,1.0
2018-02-17,Ludhiana South,2,1.5,1,0,2018,2,17,5,48,7,1,500000.0,0.39999999999999997
2018-02-17,Punjab Urban,8,1.5,1,0,2018,2,17,5,48,7,1,500000.0,1.5999999999999999
2018-02-18,Ludhiana Central,4,1.5,1,0,2018,2,18,6,49,7,1,500000.0,0.7999999999999999
2018-02-18,Ludhiana South,3,1.5,1,0,2018,2,18,6,49,7,1,500000.0,0.6
2018-02-18,Punjab Urban,6,1.5,1,0,2018,2,18,6,49,7,1,500000.0,1.2
2018-02-19,Ludhiana Central,2,1.4285714285714286,0,0,2018,2,19,0,50,8,1,500000.0,0.39999999999999997
2018-02-19,Ludhiana South,2,1.3703703703703705,0,0,2018,2,19,0,50,8,1,500000.0,0.39999999999999997
2018-02-19,Punjab Urban,4,1.4285714285714286,0,0,2018,2,19,0,50,8,1,500000.0,0.7999999999999999
2018-02-20,Ludhiana Central,9,1.5,0,0,2018,2,20,1,51,8,1,500000.0,1.8
2018-02-20,Ludhiana South,12,1.5,0,0,2018,2,20,1,51,8,1,500000.0,2.4
2018-02-20,Punjab Urban,9,1.5,0,0,2018,2,20,1,51,8,1,500000.0,1.8
2018-02-21,Ludhiana Central,2,1.4285714285714286,0,0,2018,2,21,2,52,8,1,500000.0,0.39999999999999997
2018-02-21,Ludhiana South,3,1.4482758620689655,0,0,2018,2,21,2,52,8,1,500000.0,0.6
2018-02-21,Punjab Urban,6,1.4482758620689655,0,0,2018,2,21,2,52,8,1,500000.0,1.2
2018-02-22,Ludhiana Central,5,1.5,0,0,2018,2,22,3,53,8,1,500000.0,1.0
2018-02-22,Ludhiana South,3,1.5,0,0,2018,2,22,3,53,8,1,500000.0,0.6
2018-02-22,Punjab Urban,6,1.5,0,0,2018,2,22,3,53,8,1,500000.0,1.2
2018-02-23,Ludhiana Central,6,1.5,0,0,2018,2,23,4,54,8,1,500000.0,1.2
2018-02-23,Ludhiana South,7,1.5,0,0,2018,2,23,4,54,8,1,500000.0,1.4
2018-02-23,Punjab Urban,5,1.4827586206896552,0,0,2018,2,23,4,54,8,1,500000.0,1.0
2018-02-24,Ludhiana Central,7,1.5,1,0,2018,2,24,5,55,8,1,500000.0,1.4
2018-02-24,Ludhiana South,2,1.5,1,0,2018,2,24,5,55,8,1,500000.0,0.39999999999999997
2018-02-24,Punjab Urban,4,1.5,1,0,2018,2,24,5,55,8,1,500000.0,0.7999999999999999
2018-02-25,Ludhiana Central,2,1.5,1,0,2018,2,25,6,56,8,1,500000.0,0.39999999999999997
2018-02-25,Ludhiana South,1,1.5,1,0,2018,2,25,6,56,8,1,500000.0,0.19999999999999998
2018-02-25,Punjab Urban,3,1.5,1,0,2018,2,25,6,56,8,1,500000.0,0.6
2018-02-26,Ludhiana Central,8,1.5,0,0,2018,2,26,0,57,9,1,500000.0,1.5999999999999999
2018-02-26,Ludhiana South,5,1.4827586206896552,0,0,2018,2,26,0,57,9,1,500000.0,1.0
2018-02-26,Punjab Urban,9,1.5,0,0,2018,2,26,0,57,9,1,500000.0,1.8
2018-02-27,Ludhiana Central,3,1.4482758620689655,0,0,2018,2,27,1,58,9,1,500000.0,0.6
2018-02-27,Ludhiana South,9,1.4827586206896552,0,0,2018,2,27,1,58,9,1,500000.0,1.8
2018-02-27,Punjab Urban,2,1.4482758620689655,0,0,2018,2,27,1,58,9,1,500000.0,0.39999999999999997
2018-02-28,Ludhiana Central,8,1.5,0,0,2018,2,28,2,59,9,1,500000.0,1.5999999999999999
2018-02-28,Ludhiana South,11,1.5,0,0,2018,2,28,2,59,9,1,500000.0,2.1999999999999997
2018-02-28,Punjab Urban,6,1.4482758620689655,0,0,2018,2,28,2,59,9,1,500000.0,1.2
2018-03-01,Ludhiana Central,2,1.5,0,0,2018,3,1,3,60,9,1,500000.0,0.39999999999999997
2018-03-01,Ludhiana South,8,1.5,0,0,2018,3,1,3,60,9,1,500000.0,1.5999999999999999
2018-03-01,Punjab Urban,3,1.4482758620689655,0,0,2018,3,1,3,60,9,1,500000.0,0.6
2018-03-02,Ludhiana Central,8,1.5,0,0,2018,3,2,4,61,9,1,500000.0,1.5999999999999999
2018-03-02,Ludhiana South,2,1.5,0,0,2018,3,2,4,61,9,1,500000.0,0.39999999999999997
2018-03-02,Punjab Urban,3,1.5,0,0,2018,3,2,4,61,9,1,500000.0,0.6
2018-03-03,Ludhiana Central,5,1.5,1,0,2018,3,3,5,62,9,1,500000.0,1.0
2018-03-03,Ludhiana South,7,1.5,1,0,2018,3,3,5,62,9,1,500000.0,1.4
2018-03-03,Punjab Urban,6,1.4482758620689655,1,0,2018,3,3,5,62,9,1,500000.0,1.2
2018-03-04,Ludhiana Central,3,1.4482758620689655,1,0,2018,3,4,6,63,9,1,500000.0,0.6
2018-03-04,Ludhiana South,1,1.5,1,0,2018,3,4,6,63,9,1,500000.0,0.19999999999999998
2018-03-04,Punjab Urban,4,1.5,1,0,2018,3,4,6,63,9,1,500000.0,0.7999999999999999
2018-03-05,Ludhiana Central,7,1.5,0,0,2018,3,5,0,64,10,1,500000.0,1.4
2018-03-05,Ludhiana South,6,1.5,0,0,2018,3,5,0,64,10,1,500000.0,1.2
2018-03-05,Punjab Urban,3,1.5,0,0,2018,3,5,0,64,10,1,500000.0,0.6
2018-03-06,Ludhiana Central,1,1.5,0,0,2018,3,6,1,65,10,1,500000.0,0.19999999999999998
2018-03-06,Ludhiana South,1,1.5,0,0,2018,3,6,1,65,10,1,500000.0,0.19999999999999998
2018-03-06,Punjab Urban,3,1.5,0,0,2018,3,6,1,65,10,1,500000.0,0.6
2018-03-07,Ludhiana Central,0,1.5,0,0,2018,3,7,2,66,10,1,500000.0,0.0
2018-03-07,Ludhiana South,6,1.5,0,0,2018,3,7,2,66,10,1,500000.0,1.2
2018-03-07,Punjab Urban,4,1.5,0,0,2018,3,7,2,66,10,1,500000.0,0.7999999999999999
2018-03-08,Ludhiana Central,3,1.5,0,0,2018,3,8,3,67,10,1,500000.0,0.6
2018-03-08,Ludhiana South,4,1.5,0,0,2018,3,8,3,67,10,1,500000.0,0.7999999999999999
2018-03-08,Punjab Urban,1,1.5,0,0,2018,3,8,3,67,10,1,500000.0,0.19999999999999998
2018-03-09,Ludhiana Central,3,1.5,0,0,2018,3,9,4,68,10,1,500000.0,0.6
2018-03-09,Ludhiana South,3,1.5,0,0,2018,3,9,4,68,10,1,500000.0,0.6
2018-03-09,Punjab Urban,0,1.5,0,0,2018,3,9,4,68,10,1,500000.0,0.0
2018-03-10,Ludhiana Central,3,1.5,1,0,2018,3,10,5,69,10,1,500000.0,0.6
2018-03-10,Ludhiana South,6,1.5,1,0,2018,3,10,5,69,10,1,500000.0,1.2
2018-03-10,Punjab Urban,3,1.5,1,0,2018,3,10,5,69,10,1,500000.0,0.6
2018-03-11,Ludhiana Central,3,1.5,1,0,2018,3,11,6,70,10,1,500000.0,0.6
2018-03-11,Ludhiana South,2,1.5,1,0,2018,3,11,6,70,10,1,500000.0,0.39999999999999997
2018-03-11,Punjab Urban,5,1.5,1,0,2018,3,11,6,70,10,1,500000.0,1.0
2018-03-12,Ludhiana Central,5,1.5,0,0,2018,3,12,0,71,11,1,500000.0,1.0
2018-03-12,Ludhiana South,5,1.5,0,0,2018,3,12,0,71,11,1,500000.0,1.0
2018-03-12,Punjab Urban,4,1.5,0,0,2018,3,12,0,71,11,1,500000.0,0.7999999999999999
2018-03-13,Ludhiana Central,5,1.5,0,0,2018,3,13,1,72,11,1,500000.0,1.0
2018-03-13,Ludhiana South,3,1.5,0,0,2018,3,13,1,72,11,1,500000.0,0.6
2018-03-13,Punjab Urban,1,1.5,0,0,2018,3,13,1,72,11,1,500000.0,0.19999999999999998
2018-03-14,Ludhiana Central,1,1.5,0,0,2018,3,14,2,73,11,1,500000.0,0.19999999999999998
2018-03-14,Ludhiana South,6,1.5,0,0,2018,3,14,2,73,11,1,500000.0,1.2
2018-03-14,Punjab Urban,5,1.5,0,0,2018,3,14,2,73,11,1,500000.0,1.0
2018-03-15,Ludhiana Central,4,1.5,0,0,2018,3,15,3,74,11,1,500000.0,0.7999999999999999
2018-03-15,Ludhiana South,1,1.5,0,0,2018,3,15,3,74,11,1,500000.0,0.19999999999999998
2018-03-15,Punjab Urban,5,1.5,0,0,2018,3,15,3,74,11,1,500000.0,1.0
2018-03-16,Ludhiana Central,4,1.3928571428571428,0,0,2018,3,16,4,75,11,1,500000.0,0.7999999999999999
2018-03-16,Ludhiana South,5,1.5,0,0,2018,3,16,4,75,11,1,500000.0,1.0
2018-03-16,Punjab Urban,3,1.5,0,0,2018,3,16,4,75,11,1,500000.0,0.6
2018-03-17,Ludhiana Central,5,1.5,1,0,2018,3,17,5,76,11,1,500000.0,1.0
2018-03-17,Ludhiana South,1,1.5,1,0,2018,3,17,5,76,11,1,500000.0,0.19999999999999998
2018-03-17,Punjab Urban,7,1.5,1,0,2018,3,17,5,76,11,1,500000.0,1.4
2018-03-18,Ludhiana Central,4,1.5,1,0,2018,3,18,6,77,11,1,500000.0,0.7999999999999999
2018-03-18,Ludhiana South,5,1.4482758620689655,1,0,2018,3,18,6,77,11,1,500000.0,1.0
2018-03-18,Punjab Urban,4,1.5,1,0,2018,3,18,6,77,11,1,500000.0,0.7999999999999999
2018-03-19,Ludhiana Central,7,1.4482758620689655,0,0,2018,3,19,0,78,12,1,500000.0,1.4
2018-03-19,Ludhiana South,5,1.4827586206896552,0,0,2018,3,19,0,78,12,1,500000.0,1.0
2018-03-19,Punjab Urban,9,1.5,0,0,2018,3,19,0,78,12,1,500000.0,1.8
2018-03-20,Ludhiana Central,5,1.5,0,0,2018,3,20,1,79,12,1,500000.0,1.0
2018-03-20,Ludhiana South,4,1.5,0,0,2018,3,20,1,79,12,1,500000.0,0.7999999999999999
2018-03-20,Punjab Urban,1,1.4482758620689655,0,0,2018,3,20,1,79,12,1,500000.0,0.19999999999999998
2018-03-21,Ludhiana Central,4,1.5,0,0,2018,3,21,2,80,12,1,500000.0,0.7999999999999999
2018-03-21,Ludhiana South,2,1.5,0,0,2018,3,21,2,80,12,1,500000.0,0.39999999999999997
2018-03-21,Punjab Urban,5,1.5,0,0,2018,3,21,2,80,12,1,500000.0,1.0
2018-03-22,Ludhiana Central,2,1.5,0,0,2018,3,22,3,81,12,1,500000.0,0.39999999999999997
2018-03-22,Ludhiana South,5,1.5,0,0,2018,3,22,3,81,12,1,500000.0,1.0
2018-03-22,Punjab Urban,3,1.5,0,0,2018,3,22,3,81,12,1,500000.0,0.6
2018-03-23,Ludhiana Central,2,1.5,0,0,2018,3,23,4,82,12,1,500000.0,0.39999999999999997
2018-03-23,Ludhiana South,6,1.5,0,0,2018,3,23,4,82,12,1,500000.0,1.2
2018-03-23,Punjab Urban,6,1.5,0,0,2018,3,23,4,82,12,1,500000.0,1.2
2018-03-24,Ludhiana Central,2,1.5,1,0,2018,3,24,5,83,12,1,500000.0,0.39999999999999997
2018-03-24,Ludhiana South,6,1.5,1,0,2018,3,24,5,83,12,1,500000.0,1.2
